SEASON_ID,NAME,Player_ID,Game_ID,GAME_DATE,TEAM,ADV,HOME,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,TOV,PF,TTFL,CONF
22019,Cory Joseph,202709,21900674,2020-01-24,SAC,CHI,False,SAC @ CHI,W,27,6,4,4,0,1,2,4,2,3,0,0,1,3,1,0,15,West
22019,Cory Joseph,202709,21900654,2020-01-22,SAC,DET,False,SAC @ DET,L,16,3,2,1,1,0,1,1,0,0,1,2,0,2,0,1,8,West
22019,Cory Joseph,202709,21900644,2020-01-20,SAC,MIA,False,SAC @ MIA,L,18,4,0,3,0,0,2,3,0,1,0,0,0,0,0,2,7,West
22019,Cory Joseph,202709,21900636,2020-01-18,SAC,UTA,False,SAC @ UTA,L,23,9,4,0,0,0,3,6,2,4,1,3,0,4,2,4,10,West
22019,Cory Joseph,202709,21900612,2020-01-15,SAC,DAL,True,SAC vs. DAL,L,18,7,2,3,0,0,3,6,0,1,1,2,2,0,0,1,11,West
22019,Cory Joseph,202709,21900596,2020-01-13,SAC,ORL,True,SAC vs. ORL,L,22,0,4,1,0,0,0,1,0,1,0,0,0,4,0,2,3,West
22019,Cory Joseph,202709,21900575,2020-01-10,SAC,MIL,True,SAC vs. MIL,L,19,7,0,0,0,0,2,7,0,2,3,3,0,0,1,3,4,West
22019,Cory Joseph,202709,21900552,2020-01-07,SAC,PHX,False,SAC @ PHX,W,29,10,1,3,1,0,4,7,2,3,0,0,0,1,1,3,16,West
22019,Cory Joseph,202709,21900547,2020-01-06,SAC,GSW,True,SAC vs. GSW,W,22,12,3,3,1,0,4,8,2,3,2,2,1,2,2,0,20,West
22019,Cory Joseph,202709,21900533,2020-01-04,SAC,NOP,True,SAC vs. NOP,L,20,8,1,5,2,0,3,6,2,2,0,0,0,1,0,3,18,West
22019,Cory Joseph,202709,21900515,2020-01-02,SAC,MEM,True,SAC vs. MEM,W,18,7,3,4,2,0,2,6,1,3,2,2,1,2,1,1,14,West
22019,Cory Joseph,202709,21900499,2019-12-31,SAC,LAC,True,SAC vs. LAC,L,14,7,3,0,1,0,3,6,1,2,0,0,0,3,0,1,11,West
22019,Cory Joseph,202709,21900489,2019-12-29,SAC,DEN,False,SAC @ DEN,L,18,2,1,1,0,0,1,3,0,2,0,0,0,1,0,4,1,West
22019,Cory Joseph,202709,21900483,2019-12-28,SAC,PHX,True,SAC vs. PHX,L,32,10,5,5,0,0,5,10,0,4,0,0,2,3,0,3,16,West
22019,Cory Joseph,202709,21900464,2019-12-26,SAC,MIN,True,SAC vs. MIN,L,40,10,6,7,2,0,3,10,0,1,4,4,1,5,1,1,23,West
22019,Cory Joseph,202709,21900453,2019-12-23,SAC,HOU,True,SAC vs. HOU,L,28,9,6,2,0,0,4,6,1,2,0,2,2,4,2,6,15,West
22019,Cory Joseph,202709,21900435,2019-12-21,SAC,MEM,False,SAC @ MEM,L,27,3,3,5,1,0,1,7,0,2,1,2,0,3,1,2,4,West
22019,Cory Joseph,202709,21900421,2019-12-20,SAC,IND,False,SAC @ IND,L,28,10,2,4,0,0,3,4,2,2,2,2,1,1,3,0,19,West
22019,Cory Joseph,202709,21900401,2019-12-17,SAC,CHA,False,SAC @ CHA,L,21,2,2,5,0,1,1,3,0,1,0,0,1,1,2,1,6,West
22019,Cory Joseph,202709,21900393,2019-12-15,SAC,GSW,False,SAC @ GSW,W,31,7,2,5,1,0,2,7,1,2,2,2,0,2,2,1,12,West
22019,Cory Joseph,202709,21900378,2019-12-13,SAC,NYK,True,SAC vs. NYK,L,29,7,5,2,0,0,3,6,1,3,0,0,0,5,2,2,11,West
22019,Cory Joseph,202709,21900365,2019-12-11,SAC,OKC,True,SAC vs. OKC,W,24,7,2,2,0,1,3,8,1,3,0,0,0,2,0,1,9,West
22019,Cory Joseph,202709,21900346,2019-12-09,SAC,HOU,False,SAC @ HOU,W,38,14,3,6,2,1,5,11,3,5,1,1,1,2,0,1,27,West
22019,Cory Joseph,202709,21900340,2019-12-08,SAC,DAL,False,SAC @ DAL,W,29,3,0,1,3,0,1,5,1,4,0,0,0,0,1,1,1,West
22019,Cory Joseph,202709,21900328,2019-12-06,SAC,SAS,False,SAC @ SAS,L,38,7,1,1,1,0,3,9,1,5,0,0,0,1,2,2,2,West
22019,Cory Joseph,202709,21900315,2019-12-04,SAC,POR,False,SAC @ POR,L,33,11,3,7,0,0,4,10,1,2,2,2,0,3,1,2,20,West
22019,Cory Joseph,202709,21900298,2019-12-02,SAC,CHI,True,SAC vs. CHI,L,25,2,4,7,0,1,1,4,0,2,0,0,0,4,2,4,8,West
22019,Cory Joseph,202709,21900280,2019-11-30,SAC,DEN,True,SAC vs. DEN,W,41,6,3,3,2,0,2,5,1,1,1,1,0,3,2,2,13,West
22019,Cory Joseph,202709,21900257,2019-11-27,SAC,PHI,False,SAC @ PHI,L,28,2,3,5,2,1,1,5,0,0,0,0,1,2,2,1,8,West
22019,Cory Joseph,202709,21900244,2019-11-25,SAC,BOS,False,SAC @ BOS,L,35,5,5,6,1,0,2,4,1,2,0,0,1,4,1,1,16,West
22019,Cory Joseph,202709,21900237,2019-11-24,SAC,WAS,False,SAC @ WAS,W,36,10,2,5,2,0,5,10,0,1,0,0,0,2,0,3,18,West
22019,Cory Joseph,202709,21900217,2019-11-22,SAC,BKN,False,SAC @ BKN,L,23,5,2,5,2,0,2,7,0,2,1,1,0,2,1,4,9,West
22019,Cory Joseph,202709,21900200,2019-11-19,SAC,PHX,True,SAC vs. PHX,W,39,6,5,14,1,2,2,5,0,3,2,2,0,5,2,4,24,West
22019,Cory Joseph,202709,21900184,2019-11-17,SAC,BOS,True,SAC vs. BOS,W,27,2,0,3,0,1,1,5,0,1,0,0,0,0,1,1,1,West
22019,Cory Joseph,202709,21900174,2019-11-15,SAC,LAL,False,SAC @ LAL,L,23,2,5,5,0,0,1,9,0,2,0,0,1,4,1,2,2,West
22019,Cory Joseph,202709,21900153,2019-11-12,SAC,POR,True,SAC vs. POR,W,38,3,4,3,1,2,1,6,1,1,0,0,1,3,2,5,8,West
22019,Cory Joseph,202709,21900119,2019-11-08,SAC,ATL,False,SAC @ ATL,W,29,9,4,4,0,2,4,8,1,2,0,0,0,4,1,2,18,West
22019,Cory Joseph,202709,21900106,2019-11-06,SAC,TOR,False,SAC @ TOR,L,18,10,4,4,1,1,5,9,0,2,0,0,2,2,1,2,18,West
22019,Cory Joseph,202709,21900087,2019-11-03,SAC,NYK,False,SAC @ NYK,W,11,6,3,1,0,0,2,5,0,1,2,2,1,2,1,0,9,West
22019,Cory Joseph,202709,21900075,2019-11-01,SAC,UTA,True,SAC vs. UTA,W,11,3,0,0,0,0,1,6,0,2,1,1,0,0,2,1,-4,West
22019,Cory Joseph,202709,21900064,2019-10-30,SAC,CHA,True,SAC vs. CHA,L,12,5,1,2,0,0,2,5,1,3,0,0,0,1,1,1,5,West
22019,Cory Joseph,202709,21900050,2019-10-28,SAC,DEN,True,SAC vs. DEN,L,13,2,1,1,0,0,1,1,0,0,0,0,1,0,1,1,4,West
22019,Cory Joseph,202709,21900034,2019-10-26,SAC,UTA,False,SAC @ UTA,L,25,8,1,2,1,0,4,10,0,0,0,0,1,0,2,3,8,West
22019,Cory Joseph,202709,21900024,2019-10-25,SAC,POR,True,SAC vs. POR,L,14,5,4,2,0,0,1,3,1,2,2,2,2,2,0,3,12,West
22019,Cory Joseph,202709,21900012,2019-10-23,SAC,PHX,False,SAC @ PHX,L,21,10,1,4,1,1,3,6,0,1,4,4,0,1,3,2,17,West
22019,Mfiondu Kabengele,1629662,21900791,2020-02-09,LAC,CLE,False,LAC @ CLE,W,10,8,1,0,1,0,2,6,2,6,2,2,0,1,1,3,7,West
22019,Mfiondu Kabengele,1629662,21900782,2020-02-08,LAC,MIN,False,LAC @ MIN,L,10,5,2,1,0,1,2,4,1,2,0,0,0,2,0,0,9,West
22019,Mfiondu Kabengele,1629662,21900436,2019-12-21,LAC,SAS,False,LAC @ SAS,W,7,5,1,0,0,0,2,3,1,1,0,0,0,1,0,2,8,West
22019,Mfiondu Kabengele,1629662,21900359,2019-12-11,LAC,TOR,False,LAC @ TOR,W,3,3,1,0,0,0,1,1,1,1,0,0,0,1,0,1,6,West
22019,Mfiondu Kabengele,1629662,21900339,2019-12-08,LAC,WAS,False,LAC @ WAS,W,2,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,-1,West
22019,Mfiondu Kabengele,1629662,21900327,2019-12-06,LAC,MIL,False,LAC @ MIL,L,9,5,2,0,1,0,2,7,0,3,1,1,0,2,0,0,3,West
22019,Mfiondu Kabengele,1629662,21900305,2019-12-03,LAC,POR,True,LAC vs. POR,W,4,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,5,West
22019,Mfiondu Kabengele,1629662,21900292,2019-12-01,LAC,WAS,True,LAC vs. WAS,W,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-3,West
22019,Mfiondu Kabengele,1629662,21900182,2019-11-16,LAC,ATL,True,LAC vs. ATL,W,8,10,2,0,0,0,3,4,2,3,2,2,0,2,0,2,17,West
22019,Mfiondu Kabengele,1629662,21900063,2019-10-30,LAC,UTA,False,LAC @ UTA,L,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-2,West
22019,Mfiondu Kabengele,1629662,21900051,2019-10-28,LAC,CHA,True,LAC vs. CHA,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West
22019,Mfiondu Kabengele,1629662,21900016,2019-10-24,LAC,GSW,False,LAC @ GSW,W,4,3,1,0,0,1,1,1,1,1,0,0,0,1,0,1,7,West
22019,Frank Kaminsky,1626163,21901299,2020-08-11,PHX,PHI,False,PHX @ PHI,W,12,13,2,0,1,0,6,8,1,3,0,0,1,1,0,2,19,West
22019,Frank Kaminsky,1626163,21901292,2020-08-10,PHX,OKC,True,PHX vs. OKC,W,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,West
22019,Frank Kaminsky,1626163,21901283,2020-08-08,PHX,MIA,False,PHX @ MIA,W,4,0,1,1,0,0,0,3,0,2,0,0,1,0,0,0,-3,West
22019,Frank Kaminsky,1626163,21901270,2020-08-06,PHX,IND,True,PHX vs. IND,W,11,0,4,1,0,0,0,3,0,1,0,0,0,4,1,0,0,West
22019,Frank Kaminsky,1626163,21901258,2020-08-04,PHX,LAC,False,PHX @ LAC,W,9,3,6,0,0,0,1,3,1,1,0,0,2,4,2,0,7,West
22019,Frank Kaminsky,1626163,21901249,2020-08-02,PHX,DAL,True,PHX vs. DAL,W,9,8,2,0,0,0,3,6,0,3,2,2,1,1,0,2,9,West
22019,Frank Kaminsky,1626163,21901235,2020-07-31,PHX,WAS,False,PHX @ WAS,W,11,2,2,2,0,0,1,4,0,2,0,0,0,2,1,2,1,West
22019,Frank Kaminsky,1626163,21900483,2019-12-28,PHX,SAC,False,PHX @ SAC,W,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,West
22019,Frank Kaminsky,1626163,21900471,2019-12-27,PHX,GSW,False,PHX @ GSW,L,18,10,1,1,0,0,4,6,1,3,1,2,0,1,1,1,12,West
22019,Frank Kaminsky,1626163,21900451,2019-12-23,PHX,DEN,True,PHX vs. DEN,L,18,13,3,0,0,0,4,6,2,3,3,4,0,3,3,4,18,West
22019,Frank Kaminsky,1626163,21900437,2019-12-21,PHX,HOU,True,PHX vs. HOU,L,13,10,5,2,0,0,3,3,0,0,4,4,2,3,1,1,23,West
22019,Frank Kaminsky,1626163,21900426,2019-12-20,PHX,OKC,False,PHX @ OKC,L,11,3,2,1,0,0,1,6,0,2,1,1,0,2,0,3,1,West
22019,Frank Kaminsky,1626163,21900406,2019-12-17,PHX,LAC,False,PHX @ LAC,L,23,12,9,5,2,0,4,13,2,5,2,2,2,7,1,2,23,West
22019,Frank Kaminsky,1626163,21900400,2019-12-16,PHX,POR,True,PHX vs. POR,L,30,17,5,5,1,0,7,14,2,5,1,2,1,4,2,3,25,West
22019,Frank Kaminsky,1626163,21900380,2019-12-14,PHX,SAS,True,PHX vs. SAS,L,32,22,7,4,0,1,10,19,2,8,0,3,1,6,1,1,27,West
22019,Frank Kaminsky,1626163,21900363,2019-12-11,PHX,MEM,True,PHX vs. MEM,L,26,24,5,3,1,0,9,12,4,4,2,3,0,5,0,2,44,West
22019,Frank Kaminsky,1626163,21900349,2019-12-09,PHX,MIN,True,PHX vs. MIN,W,10,6,2,2,1,0,2,4,2,3,0,0,0,2,0,4,12,West
22019,Frank Kaminsky,1626163,21900333,2019-12-07,PHX,HOU,False,PHX @ HOU,L,23,4,7,3,0,0,2,9,0,2,0,0,2,5,0,3,7,West
22019,Frank Kaminsky,1626163,21900319,2019-12-05,PHX,NOP,False,PHX @ NOP,W,33,20,6,1,2,0,7,15,2,3,4,4,4,2,2,4,31,West
22019,Frank Kaminsky,1626163,21900308,2019-12-04,PHX,ORL,False,PHX @ ORL,L,26,23,5,3,1,0,10,12,3,4,0,1,1,4,1,1,40,West
22019,Frank Kaminsky,1626163,21900293,2019-12-02,PHX,CHA,False,PHX @ CHA,W,33,12,6,4,0,2,5,12,0,4,2,5,1,5,1,2,16,West
22019,Frank Kaminsky,1626163,21900277,2019-11-29,PHX,DAL,True,PHX vs. DAL,L,16,7,5,2,0,0,3,7,1,4,0,2,2,3,0,3,9,West
22019,Frank Kaminsky,1626163,21900263,2019-11-27,PHX,WAS,True,PHX vs. WAS,L,16,0,2,1,1,1,0,4,0,2,0,0,0,2,0,2,-1,West
22019,Frank Kaminsky,1626163,21900238,2019-11-24,PHX,DEN,False,PHX @ DEN,L,19,7,4,3,1,0,3,7,0,3,1,1,1,3,0,4,12,West
22019,Frank Kaminsky,1626163,21900225,2019-11-23,PHX,MIN,False,PHX @ MIN,W,29,9,5,3,0,1,3,9,3,5,0,0,1,4,1,2,15,West
22019,Frank Kaminsky,1626163,21900214,2019-11-21,PHX,NOP,True,PHX vs. NOP,L,24,14,5,1,0,0,5,12,1,3,3,4,0,5,2,1,17,West
22019,Frank Kaminsky,1626163,21900200,2019-11-19,PHX,SAC,False,PHX @ SAC,L,23,17,4,1,0,0,5,9,3,6,4,6,4,0,0,2,25,West
22019,Frank Kaminsky,1626163,21900195,2019-11-18,PHX,BOS,True,PHX vs. BOS,L,16,5,4,0,0,1,2,7,1,3,0,0,0,4,1,0,5,West
22019,Frank Kaminsky,1626163,21900165,2019-11-14,PHX,ATL,True,PHX vs. ATL,W,30,19,6,2,0,0,6,9,3,5,4,6,1,5,1,2,32,West
22019,Frank Kaminsky,1626163,21900151,2019-11-12,PHX,LAL,True,PHX vs. LAL,L,23,16,9,3,2,0,7,10,2,3,0,0,1,8,0,1,35,West
22019,Frank Kaminsky,1626163,21900137,2019-11-10,PHX,BKN,True,PHX vs. BKN,W,28,2,6,2,0,1,1,7,0,4,0,2,0,6,0,4,0,West
22019,Frank Kaminsky,1626163,21900114,2019-11-07,PHX,MIA,True,PHX vs. MIA,L,17,3,3,2,0,0,1,2,0,0,1,2,2,1,0,1,8,West
22019,Frank Kaminsky,1626163,21900095,2019-11-04,PHX,PHI,True,PHX vs. PHI,W,20,3,4,2,0,1,0,5,0,3,3,6,0,4,2,1,0,West
22019,Frank Kaminsky,1626163,21900081,2019-11-02,PHX,MEM,False,PHX @ MEM,W,23,14,5,1,0,1,5,10,0,3,4,6,1,4,2,1,18,West
22019,Frank Kaminsky,1626163,21900065,2019-10-30,PHX,GSW,False,PHX @ GSW,W,18,4,2,2,0,0,0,6,0,3,4,6,0,2,2,1,-1,West
22019,Frank Kaminsky,1626163,21900049,2019-10-28,PHX,UTA,True,PHX vs. UTA,L,32,10,8,3,1,1,3,11,2,6,2,2,0,8,4,5,14,West
22019,Frank Kaminsky,1626163,21900035,2019-10-26,PHX,LAC,True,PHX vs. LAC,W,29,18,8,6,0,0,7,13,3,7,1,2,0,8,3,4,29,West
22019,Frank Kaminsky,1626163,21900023,2019-10-25,PHX,DEN,False,PHX @ DEN,L,33,19,11,1,0,0,4,12,0,3,11,11,1,10,2,4,33,West
22019,Frank Kaminsky,1626163,21900012,2019-10-23,PHX,SAC,True,PHX vs. SAC,W,19,9,4,2,0,0,4,7,0,3,1,1,2,2,0,0,14,West
22019,Enes Kanter,202683,21901308,2020-08-13,BOS,WAS,True,BOS vs. WAS,L,18,8,5,3,0,1,4,6,0,0,0,0,3,2,2,1,17,East
22019,Enes Kanter,202683,21901301,2020-08-11,BOS,MEM,False,BOS @ MEM,W,16,11,8,1,0,1,5,9,0,0,1,1,4,4,0,3,23,East
22019,Enes Kanter,202683,21901288,2020-08-09,BOS,ORL,True,BOS vs. ORL,W,8,4,8,0,0,0,1,4,0,0,2,2,4,4,1,4,11,East
22019,Enes Kanter,202683,21901267,2020-08-05,BOS,BKN,True,BOS vs. BKN,W,5,7,0,0,0,0,3,3,0,0,1,1,0,0,0,2,11,East
22019,Enes Kanter,202683,21901260,2020-08-04,BOS,MIA,False,BOS @ MIA,L,15,10,5,1,0,0,5,6,0,0,0,0,5,0,0,1,20,East
22019,Enes Kanter,202683,21901245,2020-08-02,BOS,POR,True,BOS vs. POR,W,20,11,8,2,0,1,4,7,0,0,3,6,5,3,1,2,22,East
22019,Enes Kanter,202683,21901236,2020-07-31,BOS,MIL,False,BOS @ MIL,L,11,2,3,0,1,0,1,2,0,0,0,0,1,2,0,2,6,East
22019,Enes Kanter,202683,21900960,2020-03-10,BOS,IND,False,BOS @ IND,W,14,2,7,1,1,1,1,3,0,0,0,1,3,4,1,0,9,East
22019,Enes Kanter,202683,21900949,2020-03-08,BOS,OKC,True,BOS vs. OKC,L,6,0,2,2,0,0,0,1,0,0,0,0,1,1,0,0,3,East
22019,Enes Kanter,202683,21900933,2020-03-06,BOS,UTA,True,BOS vs. UTA,L,5,2,1,1,0,0,1,4,0,0,0,0,1,0,0,0,2,East
22019,Enes Kanter,202683,21900917,2020-03-04,BOS,CLE,False,BOS @ CLE,W,14,10,11,0,1,0,3,6,0,0,4,4,5,6,0,0,26,East
22019,Enes Kanter,202683,21900910,2020-03-03,BOS,BKN,True,BOS vs. BKN,L,16,5,7,0,0,0,2,6,0,0,1,2,2,5,0,2,10,East
22019,Enes Kanter,202683,21900872,2020-02-26,BOS,UTA,False,BOS @ UTA,W,21,8,7,0,1,2,4,4,0,0,0,0,3,4,1,2,21,East
22019,Enes Kanter,202683,21900862,2020-02-25,BOS,POR,False,BOS @ POR,W,17,4,5,2,1,0,1,3,0,0,2,2,1,4,3,2,10,East
22019,Enes Kanter,202683,21900842,2020-02-23,BOS,LAL,False,BOS @ LAL,L,5,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,East
22019,Enes Kanter,202683,21900830,2020-02-21,BOS,MIN,False,BOS @ MIN,W,9,0,7,0,0,0,0,4,0,0,0,0,3,4,1,1,2,East
22019,Enes Kanter,202683,21900818,2020-02-13,BOS,LAC,True,BOS vs. LAC,W,20,8,8,2,0,1,3,6,0,0,2,2,1,7,2,3,19,East
22019,Enes Kanter,202683,21900806,2020-02-11,BOS,HOU,False,BOS @ HOU,L,8,0,3,0,0,0,0,2,0,0,0,0,0,3,2,2,-1,East
22019,Enes Kanter,202683,21900786,2020-02-09,BOS,OKC,False,BOS @ OKC,W,17,4,8,0,1,0,1,3,0,1,2,2,1,7,0,1,13,East
22019,Enes Kanter,202683,21900771,2020-02-07,BOS,ATL,True,BOS vs. ATL,W,28,16,15,0,0,1,5,11,0,1,6,7,6,9,1,2,34,East
22019,Enes Kanter,202683,21900756,2020-02-05,BOS,ORL,True,BOS vs. ORL,W,26,7,8,2,0,1,3,5,0,0,1,2,2,6,1,2,18,East
22019,Enes Kanter,202683,21900745,2020-02-03,BOS,ATL,False,BOS @ ATL,W,16,8,9,1,0,0,4,7,0,0,0,1,5,4,0,0,18,East
22019,Enes Kanter,202683,21900657,2020-01-22,BOS,MEM,True,BOS vs. MEM,W,19,13,8,3,0,1,6,8,0,0,1,2,4,4,2,3,27,East
22019,Enes Kanter,202683,21900648,2020-01-20,BOS,LAL,True,BOS vs. LAL,W,24,18,11,0,0,1,8,10,0,0,2,4,6,5,2,4,34,East
22019,Enes Kanter,202683,21900628,2020-01-18,BOS,PHX,True,BOS vs. PHX,L,19,8,5,1,0,1,3,5,0,0,2,2,0,5,1,3,17,East
22019,Enes Kanter,202683,21900615,2020-01-16,BOS,MIL,False,BOS @ MIL,L,16,9,1,0,0,2,4,6,0,0,1,1,0,1,0,3,15,East
22019,Enes Kanter,202683,21900604,2020-01-15,BOS,DET,True,BOS vs. DET,L,16,6,3,0,0,1,3,5,0,0,0,0,0,3,0,0,11,East
22019,Enes Kanter,202683,21900593,2020-01-13,BOS,CHI,True,BOS vs. CHI,W,26,15,9,0,1,1,7,9,0,0,1,1,2,7,5,3,27,East
22019,Enes Kanter,202683,21900578,2020-01-11,BOS,NOP,True,BOS vs. NOP,W,23,22,19,1,0,0,10,13,0,0,2,2,7,12,1,3,50,East
22019,Enes Kanter,202683,21900564,2020-01-09,BOS,PHI,False,BOS @ PHI,L,17,8,11,2,0,0,4,7,0,0,0,0,2,9,1,1,21,East
22019,Enes Kanter,202683,21900554,2020-01-08,BOS,SAS,True,BOS vs. SAS,L,18,2,7,1,0,0,1,3,0,1,0,0,1,6,1,1,7,East
22019,Enes Kanter,202683,21900542,2020-01-06,BOS,WAS,False,BOS @ WAS,L,19,4,11,2,0,1,2,3,0,0,0,0,3,8,3,1,16,East
22019,Enes Kanter,202683,21900529,2020-01-04,BOS,CHI,False,BOS @ CHI,W,23,17,12,0,1,2,7,17,0,0,3,4,6,6,3,5,28,East
22019,Enes Kanter,202683,21900517,2020-01-03,BOS,ATL,True,BOS vs. ATL,W,24,14,11,1,0,2,6,11,0,1,2,3,5,6,1,1,28,East
22019,Enes Kanter,202683,21900497,2019-12-31,BOS,CHA,False,BOS @ CHA,W,23,13,14,2,0,6,6,7,0,0,1,2,2,12,0,5,40,East
22019,Enes Kanter,202683,21900473,2019-12-28,BOS,TOR,True,BOS vs. TOR,L,17,11,6,1,0,0,5,5,1,1,0,0,2,4,1,2,23,East
22019,Enes Kanter,202683,21900466,2019-12-27,BOS,CLE,True,BOS vs. CLE,W,23,14,9,3,2,2,7,10,0,0,0,0,6,3,0,2,34,East
22019,Enes Kanter,202683,21900455,2019-12-25,BOS,TOR,False,BOS @ TOR,W,18,12,11,1,0,0,5,10,0,0,2,2,3,8,2,0,24,East
22019,Enes Kanter,202683,21900440,2019-12-22,BOS,CHA,True,BOS vs. CHA,W,24,8,13,0,0,1,3,7,0,0,2,2,3,10,1,1,22,East
22019,Enes Kanter,202683,21900422,2019-12-20,BOS,DET,True,BOS vs. DET,W,21,8,18,0,1,1,4,9,0,0,0,2,5,13,2,1,23,East
22019,Enes Kanter,202683,21900413,2019-12-18,BOS,DAL,False,BOS @ DAL,W,21,6,13,2,0,0,2,10,0,0,2,2,7,6,1,3,16,East
22019,Enes Kanter,202683,21900367,2019-12-12,BOS,PHI,True,BOS vs. PHI,L,24,20,9,0,2,2,10,13,0,1,0,0,3,6,0,5,39,East
22019,Enes Kanter,202683,21900357,2019-12-11,BOS,IND,False,BOS @ IND,L,14,4,6,1,0,2,2,5,0,0,0,0,3,3,0,2,12,East
22019,Enes Kanter,202683,21900344,2019-12-09,BOS,CLE,True,BOS vs. CLE,W,18,7,4,1,0,0,3,5,0,0,1,2,1,3,1,1,12,East
22019,Enes Kanter,202683,21900323,2019-12-06,BOS,DEN,True,BOS vs. DEN,W,18,8,4,3,0,0,3,4,0,0,2,2,1,3,1,4,18,East
22019,Enes Kanter,202683,21900310,2019-12-04,BOS,MIA,True,BOS vs. MIA,W,6,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,4,East
22019,Enes Kanter,202683,21900285,2019-12-01,BOS,NYK,False,BOS @ NYK,W,16,11,11,0,0,1,4,7,0,0,3,5,6,5,1,1,24,East
22019,Enes Kanter,202683,21900267,2019-11-29,BOS,BKN,False,BOS @ BKN,L,21,10,6,1,0,1,5,10,0,0,0,0,4,2,0,1,18,East
22019,Enes Kanter,202683,21900253,2019-11-27,BOS,BKN,True,BOS vs. BKN,W,14,4,7,3,4,0,1,5,0,0,2,4,5,2,0,1,15,East
22019,Enes Kanter,202683,21900244,2019-11-25,BOS,SAC,True,BOS vs. SAC,W,25,13,9,2,1,0,5,6,0,0,3,3,3,6,2,1,30,East
22019,Enes Kanter,202683,21900222,2019-11-22,BOS,DEN,False,BOS @ DEN,L,14,4,5,2,1,1,2,5,0,0,0,0,2,3,0,0,12,East
22019,Enes Kanter,202683,21900212,2019-11-20,BOS,LAC,False,BOS @ LAC,L,12,8,6,0,1,0,4,6,0,0,0,0,2,4,1,0,16,East
22019,Enes Kanter,202683,21900195,2019-11-18,BOS,PHX,False,BOS @ PHX,W,5,2,4,0,1,0,1,2,0,0,0,0,0,4,1,1,6,East
22019,Enes Kanter,202683,21900184,2019-11-17,BOS,SAC,False,BOS @ SAC,L,19,10,7,0,0,1,2,5,0,0,6,8,4,3,2,1,19,East
22019,Enes Kanter,202683,21900173,2019-11-15,BOS,GSW,False,BOS @ GSW,W,15,4,5,1,0,2,2,3,0,0,0,0,1,4,2,3,11,East
22019,Enes Kanter,202683,21900156,2019-11-13,BOS,WAS,True,BOS vs. WAS,W,25,13,9,2,1,0,4,5,0,0,5,6,4,5,1,2,31,East
22019,Enes Kanter,202683,21900141,2019-11-11,BOS,DAL,True,BOS vs. DAL,W,6,2,3,0,0,0,1,1,0,0,0,0,1,2,0,0,6,East
22019,Enes Kanter,202683,21900008,2019-10-23,BOS,PHI,False,BOS @ PHI,L,25,12,6,2,0,0,5,8,0,1,2,7,3,3,0,3,18,East
22019,Luke Kennard,1628379,21900432,2019-12-21,DET,CHI,True,DET vs. CHI,L,31,16,4,3,0,0,6,14,4,9,0,0,1,3,5,4,15,East
22019,Luke Kennard,1628379,21900408,2019-12-18,DET,TOR,True,DET vs. TOR,L,32,7,2,3,0,0,2,5,2,4,1,2,0,2,0,0,11,East
22019,Luke Kennard,1628379,21900394,2019-12-16,DET,WAS,True,DET vs. WAS,L,37,14,6,6,0,0,6,11,2,7,0,0,2,4,3,3,21,East
22019,Luke Kennard,1628379,21900386,2019-12-14,DET,HOU,False,DET @ HOU,W,34,22,7,3,0,1,6,13,4,7,6,6,0,7,2,2,37,East
22019,Luke Kennard,1628379,21900369,2019-12-12,DET,DAL,True,DET vs. DAL,L,34,8,0,4,1,0,3,13,2,8,0,0,0,0,0,2,2,East
22019,Luke Kennard,1628379,21900348,2019-12-09,DET,NOP,False,DET @ NOP,W,25,14,3,2,0,1,5,12,1,6,3,3,0,3,1,3,16,East
22019,Luke Kennard,1628379,21900322,2019-12-06,DET,IND,True,DET vs. IND,W,32,15,1,4,0,0,5,8,2,3,3,3,0,1,5,4,21,East
22019,Luke Kennard,1628379,21900299,2019-12-03,DET,CLE,False,DET @ CLE,W,22,8,4,4,2,0,3,9,2,5,0,0,1,3,0,2,14,East
22019,Luke Kennard,1628379,21900288,2019-12-01,DET,SAS,True,DET vs. SAS,W,31,20,4,3,0,0,8,12,4,6,0,0,1,3,1,1,32,East
22019,Luke Kennard,1628379,21900268,2019-11-29,DET,CHA,True,DET vs. CHA,L,33,21,1,4,0,1,8,17,5,10,0,0,0,1,0,3,26,East
22019,Luke Kennard,1628379,21900254,2019-11-27,DET,CHA,False,DET @ CHA,L,35,16,3,1,0,0,6,12,2,5,2,3,0,3,0,2,20,East
22019,Luke Kennard,1628379,21900241,2019-11-25,DET,ORL,True,DET vs. ORL,W,34,20,4,7,1,1,6,11,3,5,5,5,0,4,1,3,39,East
